A,B,C,D,E
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Dans_les_cieux,Yahwe
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Alleluia_eh
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Alléluia
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Dignes_es_tu
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Eliya
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Père_nous_t_adorons
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Revêtu_de_gloire
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Saint_saint_saint_est_l_éternel
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Nzambe_monene,Tout_genoux_fléchissent
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Revetu_de_gloire,Sa_main_nous_touche
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_flechissent,Yeshoua
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus
Tu_es_Yahwe,Le_nom_de_Jésus,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté
Tu_es_Yahwe,Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Car_il_est_glorieux
Tu_es_Yahwe,Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Dieu_est_fidèle
Tu_es_Yahwe,Le_nom_de_Jésus,Tu_es_Emmanuel,Je_reconnais,Gloire_à_l_agneau
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,Jésus_a_marché,Eh_mon_Dieu_mon_Roi,Sekele_oh
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,L_heure_de_la_victoire,C_est_pourquoi,Eh_eh_mon_Dieu_mon_Roi
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,L_heure_de_la_victoire,C_est_pourquoi,Emmanuel
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,L_heure_de_la_victoire,Il_est_le_même,C_est_pourquoi
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,L_heure_de_la_victoire,Il_est_le_même,Il_est_vivant_Jésus
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,L_heure_de_la_victoire,Il_est_le_même,Je_veux_chanter_pour_Jésus
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,L_heure_de_la_victoire,Il_est_le_même,La_joie_du_Seigneur
Ne_me_cherchez_plus_là_bas,Dieu_va_faire_encore,L_heure_de_la_victoire,Il_est_le_même,Tu_es_le_Dieu_des_miracles
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel_est_là
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Je_veux_t_adorer
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Plus_près_de_toi
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Parfum
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Sa_main_nous_touche
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Car_il_est_glorieux
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Abrite_moi
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Mon_coeur_adore
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Nous_avons_Jésus
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Yeshoua
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Plus_haut,Moi_J_ai_trouvé_Jésus_Christ
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Plus_haut,Moi_j_ai_trouvé
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Plus_haut,Yeshoua
Ce_nom_est_si_merveilleux,Cet_air_que_je_respire,De_gloire_en_gloire,Que_ta_présence_en_moi,Que_tout_les_autres_noms
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel,Emmanuel
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel,Emmanuel_est_là
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel,Je_veux_t_adorer
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel,Majesté
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel,Plus_près_de_toi
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel,Quand_je_contemple_ta_sainteté
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Emmanuel,Rien_n_est_égal
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Je_veux_t_adorer,Gloire
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté,Abrite_moi
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté,De_gloire_en_gloire
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté,Je_loue_ton_nom_Eternel
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté,Masiya_azali_lisekua
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté,Mon_coeur_adore
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté,Nous_avons_Jésus
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Majesté,Yeshoua
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Plus_près_de_toi,Je_veux_exprimer
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté,De_gloire_en_gloire
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté,Gloire_à_l_agneau
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté,Mon_âme_soupir
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Le_nom_de_Jésus
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Masiya_azali_lisekua
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Cet_air_que_je_respire,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal,Sans_pareil
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais,Car_il_est_glorieux
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais,Dieu_est_fidèle
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais,Gloire_à_l_agneau
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Je_veux_exprimer
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Jéhovah_est_son_nom
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Le_nom_de_Jésus
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Tout_honneur
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se,Yaya
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Alleluia_eh
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Alléluia
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Dignes_es_tu
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Eliya
Cet_air_que_je_respire,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua,Je_veux_exprimer
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga,Entre_tes_mains
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga,Tu_es_Emmanuel
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga,Tu_es_digne
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,Dans_les_cieux
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,De_gloire_en_gloire
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,Ouvres_les_écluses_des_cieux
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois,Rien_n_est_égal
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Parfum,Entre_tes_mains
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Parfum,Tu_es_digne
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Sa_main_nous_touche,Oui_je_le_vois
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Sa_main_nous_touche,Ouvres_les_écluses_des_cieux
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Emmanuel
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Il_s_appelle_Emmanuel
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Le_nom_de_Jésus
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Mon_coeur_me_pousse_à_te_dire_que_tu_es_le_Dieu_de_ma_vie
Cet_air_que_je_respire,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe,Parfum
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Rien_n_est_égal
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Tu_es_Yahwe
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Alpha_Oméga
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Oui_je_le_vois
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Parfum
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Sa_main_nous_touche
Cet_air_que_je_respire,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau,Tu_es_Yahwe
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Abrite_moi,Et_moi
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Fais_moi_monter
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Gloire_à_l_agneau
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Je_reconnais
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Plus_haut
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Que_ta_présence_en_moi
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Alleluia_eh
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Alléluia
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Dignes_es_tu
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Eliya
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Je_veux_exprimer
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Mon_coeur_adore,Tout_genoux_flechissent
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Nous_avons_Jésus,L_heure_de_la_victoire
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut_Plus_haut
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut_plus_haut
Cet_air_que_je_respire,De_gloire_en_gloire,Majesté,Yeshoua,Mon_coeur_adore
Cet_air_que_je_respire,De_gloire_en_gloire,Plus_haut,Yeshoua,Mon_coeur_adore
Cet_air_que_je_respire,De_gloire_en_gloire,Que_ta_présence_en_moi,Que_tout_les_autres_noms,Jésus_nous_te_couronnons
De_gloire_en_gloire,Majesté,Abrite_moi,Et_moi,Attire_moi_à_toi
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel,Emmanuel
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel,Emmanuel_est_là
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel,Je_veux_t_adorer
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel,Majesté
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel,Plus_près_de_toi
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel,Quand_je_contemple_ta_sainteté
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Emmanuel,Rien_n_est_égal
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Fais_moi_monter,Je_reconnais
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Fais_moi_monter,Likolo_na_se
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Fais_moi_monter,Masiya_azali_lisekua
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Gloire_à_l_agneau,Alpha_Oméga
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Gloire_à_l_agneau,Oui_je_le_vois
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Gloire_à_l_agneau,Parfum
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Gloire_à_l_agneau,Sa_main_nous_touche
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Gloire_à_l_agneau,Tu_es_Yahwe
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Je_reconnais,Car_il_est_glorieux
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Je_reconnais,Dieu_est_fidèle
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Je_reconnais,Gloire_à_l_agneau
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté,Abrite_moi
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté,De_gloire_en_gloire
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté,Masiya_azali_lisekua
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté,Mon_coeur_adore
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté,Nous_avons_Jésus
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Majesté,Yeshoua
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Plus_haut,Moi_J_ai_trouvé_Jésus_Christ
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Plus_haut,Moi_j_ai_trouvé
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Plus_haut,Yeshoua
De_gloire_en_gloire,Majesté,De_gloire_en_gloire,Que_ta_présence_en_moi,Que_tout_les_autres_noms
De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer,Alpha_Oméga
De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer,Je_t_aime_tu_le_sais
De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer,Jésus_nous_te_couronnons
De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer,L_amour_est_une_personne
De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer,Le_nom_de_Jésus
De_gloire_en_gloire,Majesté,Je_loue_ton_nom_Eternel,Je_veux_exprimer,Roi_de_mon_salut
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Eliya,De_gloire_en_gloire
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Eliya,Il_y_a_une_puissance_dans_le_nom_de_Jésus
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Je_veux_exprimer,Je_t_aime_tu_le_sais
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Je_veux_exprimer,L_amour_est_une_personne
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus
De_gloire_en_gloire,Majesté,Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut
De_gloire_en_gloire,Majesté,Mon_coeur_adore,Tout_genoux_flechissent,Le_nom_de_Jésus
De_gloire_en_gloire,Majesté,Mon_coeur_adore,Tout_genoux_flechissent,Yeshoua
De_gloire_en_gloire,Majesté,Nous_avons_Jésus,L_heure_de_la_victoire,C_est_pourquoi
De_gloire_en_gloire,Majesté,Nous_avons_Jésus,L_heure_de_la_victoire,Il_est_le_même
De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut,Moi_J_ai_trouvé_Jésus_Christ
De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut,Moi_j_ai_trouvé
De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut,Yeshoua
De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut_Plus_haut,Moi_j_ai_trouvé_Jésus_Christ
De_gloire_en_gloire,Majesté,Nous_avons_Jésus,Plus_haut_plus_haut,L_heure_de_la_victoire
De_gloire_en_gloire,Majesté,Yeshoua,Mon_coeur_adore,Tout_genoux_flechissent
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Je_ramene_mon_coeur_au_trone
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Je_ramène_mon_coeur_au_trône
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Rien_n_est_égal
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Tu_es_Yahwe
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Dieu_est_fidèle,Yahwe_na_ye_kokumamela_ye
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,J_entre_dans_le_saint_des_saints
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Mon_ame_soupire_apres_toi
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Mon_âme_soupir
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Na_likolo
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Dans_les_cieux,Nous_nous_prosternons,Roi_de_mon_salut
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Eliya,De_gloire_en_gloire
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Eliya,Il_y_a_une_puissance_dans_le_nom_de_Jésus
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Alpha_Oméga
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Je_t_aime_tu_le_sais
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Jésus_nous_te_couronnons
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,L_amour_est_une_personne
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Le_nom_de_Jésus
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Masiya_azali_lisekua,Je_veux_exprimer,Roi_de_mon_salut
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga,Entre_tes_mains
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga,Tu_es_Emmanuel
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Alpha_Oméga,Tu_es_digne
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Père_nous_t_adorons,Gloire_à_l_agneau
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Père_nous_t_adorons,Je_ramène_mon_coeur_au_trône
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Revêtu_de_gloire,Sa_main_nous_touche
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Revêtu_de_gloire,Sainteté_à_ton_nom
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Saint_saint_saint_est_l_éternel,Revêtu_de_gloire_et_de_puissance
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Tout_genoux_fléchissent,Le_nom_de_Jésus
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Nzambe_monene,Tout_genoux_fléchissent,Majesté
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Revetu_de_gloire,Sa_main_nous_touche,Oui_je_le_vois
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Revetu_de_gloire,Sa_main_nous_touche,Ouvres_les_écluses_des_cieux
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Au_dessus_de_tout
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Je_veux_exprimer
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Roi_de_mon_salut
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_flechissent,Le_nom_de_Jésus,Tu_es_Emmanuel
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_flechissent,Yeshoua,Mon_coeur_adore
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Au_dessus_de_tout
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Je_veux_exprimer
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Roi_de_mon_salut
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Le_nom_de_Jésus,Tu_es_Emmanuel
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Abrite_moi
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,De_gloire_en_gloire
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Je_loue_ton_nom_Eternel
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Masiya_azali_lisekua
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Mon_coeur_adore
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Nous_avons_Jésus
Ouvres_les_écluses_des_cieux,Roi_de_mon_salut,Tout_genoux_fléchissent,Majesté,Yeshoua
